,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,z_score_Sales,z_score_Profit
3900,CA-2015-121097,2015-01-03,2015-01-08,Standard Class,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288,2015,1,0.3521728460462101,0.10683891745154689
3901,CA-2015-151043,2015-11-14,2015-11-20,Standard Class,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,2,0.2,-1.1996,2015,11,0.2918177787230999,0.12745019458102624
3902,US-2015-119312,2015-10-02,2015-10-07,Second Class,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0.0,75.6952,2015,10,0.06495357787243096,0.20079519366681764
3903,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,7,0.2,18.396,2015,4,0.2113871424307544,0.04380129595654903
3904,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428,2015,4,0.5358245077208599,0.032075868067547725
3905,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,4,0.7,-6.952,2015,4,0.35207657573465684,0.15200580525114823
3906,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,2015,4,0.5090741971506,0.41427837314842514
3907,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,0.4,-3.2175,2015,4,0.3449814537731832,0.13606412385771757
3908,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,2,0.4,-9.7972,2015,4,0.3014383918576535,0.1641512790496725
3909,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,0.2,2.37,2015,4,0.3566397885022803,0.11221243158678601
3910,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,0.5,-211.47,2015,4,0.19669949923303756,1.0250439081355114
3911,CA-2017-126788,2017-06-05,2017-06-06,First Class,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3,0.2,52.9173,2017,6,0.3859123785701572,0.10356182250296048
3912,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,2017,9,0.33761677493936043,0.08249674474358086
3913,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,2017,9,0.35305211489172966,0.10849604978972596
3914,US-2017-142573,2017-07-18,2017-07-23,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896,2017,7,0.9173630064686539,2.038558340192459
3915,US-2017-142573,2017-07-18,2017-07-23,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098,2017,7,0.10957166093204956,0.07922346015595666
3916,US-2017-142573,2017-07-18,2017-07-23,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,2,0.2,5.2312,2017,7,0.3429822403032609,0.0999986576403718
3917,US-2017-142573,2017-07-18,2017-07-23,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.7,-6.1248,2017,7,0.3565242641284164,0.14847468760523957
3918,US-2017-142573,2017-07-18,2017-07-23,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,3,0.2,-42.8967,2017,7,0.13175875606960816,0.30544507561731443
3919,US-2015-148817,2015-12-01,2015-12-07,Standard Class,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,4,0.0,16.6536,2015,12,0.26984247560588065,0.05123918206176087
3920,US-2015-148817,2015-12-01,2015-12-07,Standard Class,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,4,0.0,30.7008,2015,12,0.2661842037668576,0.00872493277819076
3921,CA-2016-110044,2016-06-28,2016-07-02,Second Class,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.2,35.9976,2016,6,0.20877500531219878,0.031335696737147395
3922,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,2017,8,0.3281437762825218,0.08852081778747144
3923,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,5,0.2,9.352,2017,8,0.3259359771375675,0.08240795455132398
3924,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0.0,1.2112,2014,9,0.3202239386520754,0.11715906979771316
3925,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0.0,16.2204,2014,9,0.2758593700779581,0.05308840856588034
3926,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292,2014,9,0.3121051423777523,0.06500336936527616
3927,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,2014,9,0.14860606325650258,0.07539313400946193
3928,CA-2016-162082,2016-03-14,2016-03-17,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196,2016,3,0.01841009124682538,0.18292869720830762
3929,CA-2016-162082,2016-03-14,2016-03-17,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,0.2,1.8792,2016,3,0.3604906009644099,0.11430753862330917
3930,CA-2016-162082,2016-03-14,2016-03-17,First Class,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737,2016,3,0.1352822521375344,0.052434007773910093
3931,CA-2016-132094,2016-08-26,2016-09-02,Standard Class,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3,0.2,1.6416,2016,8,0.36002850346895426,0.11532179581947442
3932,CA-2016-132094,2016-08-26,2016-09-02,Standard Class,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,2016,8,0.2918177787230999,0.06600055152446893
3933,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726,2017,9,0.3537260070726023,0.11069275329623539
3934,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,2017,9,0.25007497163361575,0.03561470100245063
3935,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,2017,9,0.04536578114680986,0.06854729328891418
3936,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,2015,6,0.32267562258629784,0.08244039712157168
3937,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,2015,6,0.32514014256206075,0.08021466605220905
3938,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,2015,6,0.05212395701784717,0.2306551330500836
3939,US-2016-143448,2016-12-10,2016-12-10,Same Day,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225,2016,12,1.9174510929875441,1.3983093703873501
3940,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,Toby Swindell,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,2017,5,0.3454467602790238,0.09560354312365572
3941,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,Toby Swindell,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,2017,5,0.3639178240557051,0.11793811835958251
3942,CA-2017-160458,2017-05-27,2017-05-29,Second Class,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,2017,5,0.32721958129161066,0.0836032071393975
3943,US-2016-142685,2016-06-23,2016-06-30,Standard Class,Maureen Gnade,Consumer,United States,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0.0,16.7034,2016,6,0.9712262457826906,0.05102659785145352
3944,CA-2016-133144,2016-05-16,2016-05-21,Second Class,Denny Ordway,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0.0,8.4966,2016,5,0.3409862358437238,0.0860594512078886
3945,CA-2017-167871,2017-11-18,2017-11-23,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,2017,11,0.29759399741629416,0.05601677740666049
3946,CA-2017-167871,2017-11-18,2017-11-23,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,2017,11,0.3640846925957308,0.12515701711562233
3947,CA-2016-119963,2016-11-18,2016-11-22,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348,2016,11,0.35859086681642593,0.11791207892819948
3948,CA-2016-119963,2016-11-18,2016-11-22,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756,2016,11,0.2904314862367332,0.05456027675290803
3949,CA-2016-119963,2016-11-18,2016-11-22,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312,2016,11,0.3372830378593092,0.09402239470000417
3950,CA-2016-119963,2016-11-18,2016-11-22,Standard Class,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,2016,11,0.04051375477944891,0.2001147219211077
3951,CA-2014-121167,2014-11-28,2014-11-30,Second Class,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,2014,11,0.3411338503214388,0.09655974519411455
3952,US-2016-151862,2016-03-01,2016-03-08,Standard Class,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986,2016,3,0.11211319715705506,0.06257273785224379
3953,CA-2017-152961,2017-01-15,2017-01-19,Standard Class,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,5.842,2017,1,0.34843113993717423,0.09739129949467427
3954,CA-2014-133228,2014-04-04,2014-04-09,Standard Class,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521,2014,4,0.3600317124793394,0.11228884237723785
3955,CA-2014-133228,2014-04-04,2014-04-09,Standard Class,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,2014,4,0.24147482380152643,0.020698770932784997
3956,CA-2016-114951,2016-06-26,2016-07-03,Standard Class,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,2016,6,0.3332846109194647,0.09492139539660518
3957,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,2016,5,0.3507143508261785,0.15923580278122013
3958,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,2016,5,0.3616715167861296,0.12090533290947504
3959,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,2016,5,0.2969907034638939,0.06023175028331692
3960,CA-2015-113901,2015-10-19,2015-10-24,Standard Class,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0.0,17.6088,2015,10,0.3073878971116436,0.0471616632327329
3961,CA-2015-113901,2015-10-19,2015-10-24,Standard Class,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0.0,44.985,2015,10,0.12821280225914164,0.06970074355876175
3962,CA-2017-134838,2017-02-19,2017-02-20,First Class,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3,0.0,3.4668,2017,2,0.3482065092102166,0.10753045644893228
3963,CA-2017-134838,2017-02-19,2017-02-20,First Class,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609,2017,2,0.2971351089312237,0.07084431263763691
3964,CA-2016-120257,2016-09-22,2016-09-28,Standard Class,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,2016,9,0.3561776910068247,0.11854897780727296
3965,CA-2014-164910,2014-11-12,2014-11-17,Second Class,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,2014,11,0.3561776910068247,0.11854897780727296
3966,CA-2016-149902,2016-04-01,2016-04-06,Standard Class,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,2016,4,0.22754771873015797,0.024615784414271674
3967,CA-2016-146010,2016-05-20,2016-05-23,First Class,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,2016,5,0.30360928738317905,0.2610982164683164
3968,US-2015-163685,2015-06-01,2015-06-05,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,2015,6,0.35961775013966046,0.1614517157043236
3969,US-2015-163685,2015-06-01,2015-06-05,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,2015,6,0.30103405654912985,0.06598176898379922
3970,CA-2014-135090,2014-11-22,2014-11-26,Standard Class,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219,2014,11,0.2824538864193549,0.018944310883862777
3971,CA-2015-132374,2015-02-22,2015-02-24,Second Class,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0.0,20.6336,2015,2,0.24147482380152643,0.034249520274144296
3972,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",13.48,2,0.0,6.74,2016,3,0.34717962588698215,0.09355795369435273
3973,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,2016,3,0.3209941011445013,0.08257657054142721
3974,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2,2016,3,0.2954567938347345,0.4078505070024921
3975,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,2016,3,0.3024973652847391,0.0583774012681057
3976,US-2016-116400,2016-10-22,2016-10-24,First Class,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,2016,10,0.30475650859585507,0.07461490767708458
3977,CA-2017-101308,2017-10-02,2017-10-07,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0.0,4.1124,2017,10,0.35446407946117714,0.10477454548157417
3978,CA-2017-101308,2017-10-02,2017-10-07,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2017,10,0.23277198763711374,0.2082859808642875
3979,CA-2014-114517,2014-12-23,2014-12-27,Standard Class,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,2014,12,0.2832625570364021,0.20578021918857622
3980,CA-2014-114517,2014-12-23,2014-12-27,Standard Class,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.8256,2014,12,0.27812172239945915,0.05477371471506402
3981,CA-2017-119564,2017-12-15,2017-12-20,Standard Class,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911,2017,12,0.3322737726481557,0.0805335423676701
3982,CA-2016-135265,2016-07-07,2016-07-09,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,2016,7,0.09323779540677243,0.13769521676451363
3983,CA-2016-135265,2016-07-07,2016-07-09,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,2016,7,4.123742003060808,3.9115904655053932
3984,CA-2016-135265,2016-07-07,2016-07-09,Second Class,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,2016,7,0.29028387175901826,0.017872852313839734
3985,CA-2016-108735,2016-04-17,2016-04-21,Standard Class,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,2016,4,0.04435012669484548,0.018875156984124248
3986,CA-2017-112333,2017-04-08,2017-04-14,Standard Class,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0.0,621.9744,2017,4,3.7893631209325602,2.532729577990875
3987,CA-2017-112333,2017-04-08,2017-04-14,Standard Class,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0.0,10.4875,2017,4,0.30149936305497055,0.0775607784307615
3988,US-2016-159415,2016-04-17,2016-04-22,Standard Class,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,2016,4,0.2418599050477394,0.06322415051274385
3989,CA-2014-122588,2014-11-25,2014-11-27,Second Class,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248,2014,11,0.2838337608849513,0.03642146497704363
3990,CA-2014-137589,2014-11-03,2014-11-08,Standard Class,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,2014,11,0.09063207897406474,0.3973544502531527
3991,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,2015,5,0.2668388418854197,0.06128954882376199
3992,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,2015,5,0.3024203490354965,0.10245917046810601
3993,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,2015,5,0.09170389110776855,0.0762524037227453
3994,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0.0,97.4586,2015,3,0.45420653758602453,0.29369790857852984
3995,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,2015,3,1.0125582995428808,0.6861932459464175
